Forecast_time,Temperature,Humidity,WindSpeed,Cloud,solar Generation,Rad
2023-01-23 7:00,0,80,1,4,0,0
2023-01-23 8:00,0,85,1.1,4,0,0
2023-01-23 9:00,0,80,1.4,4,3,0.27
2023-01-23 10:00,1,75,2.4,4,11,0.81
2023-01-23 11:00,2,65,1.7,4,16,1.32
2023-01-23 12:00,3,60,1.5,4,23,1.6
2023-01-23 13:00,3,60,2.2,4,21,1.89
2023-01-23 14:00,3,60,3.3,4,20,1.74
2023-01-23 15:00,3,55,2.8,4,16,1.37
2023-01-23 16:00,3,55,2.9,4,12,1
2023-01-23 17:00,2,55,2.6,4,3,0.39
2023-01-23 18:00,0,60,2.4,4,0,0.05
2023-01-23 19:00,-2,60,3.3,3,0,0
2023-01-23 20:00,-3,55,3.8,3,0,0
2023-01-23 21:00,-4,50,3.8,3,0,0
2023-01-23 22:00,-6,50,3.7,1,0,0
2023-01-23 23:00,-7,45,3.5,1,0,0
2023-01-24 0:00,-7,40,3.7,1,0,0
2023-01-24 1:00,-9,40,4,1,0,0
2023-01-24 2:00,-10,40,4.2,1,0,0
2023-01-24 3:00,-11,35,4.3,1,0,0
2023-01-24 4:00,-12,35,6.2,1,0,0
2023-01-24 5:00,-13,35,5.9,1,0,0
2023-01-24 6:00,-14,35,6,1,0,0
2023-01-24 7:00,-14,35,6,1,0,0
2023-01-24 8:00,-15,35,5.9,1,0,0.01
2023-01-24 9:00,-15,35,6,1,4,0.37
2023-01-24 10:00,-13,30,5.6,1,14,1.04
2023-01-24 11:00,-13,25,6.1,1,23,1.65
2023-01-24 12:00,-12,25,6.4,1,28,2.05
2023-01-24 13:00,-12,25,7.1,1,30,2.24
2023-01-24 14:00,-11,30,6.9,1,29,2.17
2023-01-24 15:00,-11,30,6.8,1,25,1.87
2023-01-24 16:00,-11,30,6.6,1,20,1.39
2023-01-24 17:00,-12,30,6.2,1,12,0.74
2023-01-24 18:00,-13,35,5.6,1,0,0.13
2023-01-24 19:00,-14,40,5.8,1,0,0
2023-01-24 20:00,-14,40,5.9,1,0,0
2023-01-24 21:00,-14,40,5.4,1,0,0
2023-01-24 22:00,-15,45,4.9,1,0,0
2023-01-24 23:00,-15,45,4.6,1,0,0
2023-01-25 0:00,-15,40,3.9,1,0,0
2023-01-25 1:00,-16,40,3.7,1,0,0
2023-01-25 2:00,-16,40,3.5,1,0,0
2023-01-25 3:00,-16,40,3.3,1,0,0
2023-01-25 4:00,-16,40,3.1,1,0,0
2023-01-25 5:00,-16,40,2.8,1,0,0
2023-01-25 6:00,-16,40,2.5,1,0,0
2023-01-25 7:00,-16,40,2,1,0,0
2023-01-25 8:00,-15,40,1.8,1,0,0
2023-01-25 9:00,-14,35,1.8,1,4,0.39
2023-01-25 10:00,-12,30,1.8,1,15,1.06
2023-01-25 11:00,-11,25,1.8,1,22,1.64
2023-01-25 12:00,-9,25,2,1,27,2.03
2023-01-25 13:00,-8,25,2.1,1,29,2.23
2023-01-25 14:00,-7,25,2,1,31,2.15
2023-01-25 15:00,-6,30,1.8,1,23,1.85
2023-01-25 16:00,-6,30,1.5,1,20,1.36
2023-01-25 17:00,-6,35,0.8,3,10,0.72
2023-01-25 18:00,-7,40,0.8,4,1,0.13
2023-01-25 19:00,-7,45,1.2,4,0,0
2023-01-25 20:00,-7,50,1.6,4,0,0
2023-01-25 21:00,-7,50,1.6,3,0,0
2023-01-25 22:00,-7,55,1.6,4,0,0
2023-01-25 23:00,-7,60,1.7,3,0,0
2023-01-26 0:00,-7,60,2.2,4,0,0
2023-01-26 1:00,-7,70,1.9,4,0,0
2023-01-26 2:00,-7,75,1.8,4,0,0
2023-01-26 3:00,-6,80,1.8,4,0,0
2023-01-26 4:00,-6,80,1.6,4,0,0
2023-01-26 5:00,-6,80,1.7,4,0,0
2023-01-26 6:00,-6,85,2.1,4,0,0
2023-01-26 7:00,-6,85,1.5,4,0,0
2023-01-26 8:00,-5,85,1.1,4,0,0
2023-01-26 9:00,-4,85,1.2,4,1,0.14
2023-01-26 10:00,-3,80,1.4,4,0,0.32
2023-01-26 11:00,-2,80,1,4,3,0.45
2023-01-26 12:00,-1,80,0.7,4,0,0.45
2023-01-26 13:00,0,75,1.2,4,1,0.51
2023-01-26 14:00,0,75,1.9,4,1,0.43
2023-01-26 15:00,0,65,2,4,1,0.33
2023-01-26 16:00,1,60,2.2,4,0,0.27
2023-01-26 17:00,0,65,0.7,4,0,0.19
2023-01-26 18:00,-1,75,1.1,4,0,0.03
2023-01-26 19:00,-1,80,0.7,3,0,0
2023-01-26 20:00,-1,80,1.3,3,0,0
2023-01-26 21:00,-2,80,1,4,0,0
2023-01-26 22:00,-3,85,1.2,4,0,0
2023-01-26 23:00,-2,90,1.6,4,0,0
2023-01-27 0:00,-4,80,1.3,4,0,0
2023-01-27 1:00,-4,80,1.6,4,0,0
2023-01-27 2:00,-4,80,1.9,4,0,0
2023-01-27 3:00,-5,75,2.1,4,0,0
2023-01-27 4:00,-5,75,2.2,3,0,0
2023-01-27 5:00,-6,75,2.4,1,0,0
2023-01-27 6:00,-7,75,2.8,1,0,0
2023-01-27 7:00,-7,75,3.2,1,0,0
2023-01-27 8:00,-8,75,3.5,1,0,0.01
2023-01-27 9:00,-7,65,3.9,1,0,0.34
2023-01-27 10:00,-6,55,4.1,1,3,1.06
2023-01-27 11:00,-6,45,4.4,1,7,1.66
2023-01-27 12:00,-5,40,4.7,1,20,2.07
2023-01-27 13:00,-5,35,5,1,29,2.25
2023-01-27 14:00,-4,35,4.9,1,30,2.16
2023-01-27 15:00,-4,35,4.7,1,28,1.87
2023-01-27 16:00,-4,35,4.5,1,19,1.35
2023-01-27 17:00,-5,40,4.1,1,11,0.76
2023-01-27 18:00,-6,45,3.3,1,1,0.15
2023-01-27 19:00,-7,50,3.7,1,0,0
2023-01-27 20:00,-7,50,3.8,1,0,0
2023-01-27 21:00,-8,50,3.5,1,0,0
2023-01-27 22:00,-9,55,3.3,1,0,0
2023-01-27 23:00,-9,55,3.3,1,0,0
2023-01-28 0:00,-9,50,3.1,1,0,0
2023-01-28 1:00,-10,50,3,1,0,0
2023-01-28 2:00,-10,50,3,1,0,0
2023-01-28 3:00,-10,50,2.8,1,0,0
2023-01-28 4:00,-11,50,2.5,1,0,0
2023-01-28 5:00,-11,55,2.3,1,0,0
2023-01-28 6:00,-12,55,1.7,1,0,0
2023-01-28 7:00,-12,50,1.3,1,0,0
2023-01-28 8:00,-11,55,0.7,4,0,0.01
2023-01-28 9:00,-10,45,1.1,4,5,0.37
2023-01-28 10:00,-8,35,1.3,4,12,0.96
2023-01-28 11:00,-6,35,1.6,4,21,1.35
2023-01-28 12:00,-5,35,1.9,4,24,1.49
2023-01-28 13:00,-3,45,2.2,4,28,2.12
2023-01-28 14:00,-2,55,2.5,4,27,2.06
2023-01-28 15:00,-2,55,2.8,3,23,1.78
2023-01-28 16:00,-1,55,3,3,18,1.25
2023-01-28 17:00,-2,55,2.7,3,7,0.42
2023-01-28 18:00,-2,50,1.7,1,1,0.09
2023-01-28 19:00,-3,50,1.7,1,0,0
2023-01-28 20:00,-3,45,1.6,1,0,0
2023-01-28 21:00,-4,45,1.7,1,0,0
2023-01-28 22:00,-5,50,1.5,1,0,0
2023-01-28 23:00,-6,55,1.1,1,0,0
2023-01-29 0:00,-6,55,1.5,1,0,0
2023-01-29 1:00,-6,60,1.2,1,0,0
2023-01-29 2:00,-7,60,1.1,1,0,0
2023-01-29 3:00,-7,70,1,1,0,0
2023-01-29 4:00,-7,80,0.8,1,0,0
2023-01-29 5:00,-8,80,0.6,1,0,0
2023-01-29 6:00,-8,75,0.5,1,0,0
2023-01-29 7:00,-8,70,0.7,1,0,0
2023-01-29 8:00,-7,70,1,3,0,0.01
2023-01-29 9:00,-6,60,1.8,3,3,0.24
2023-01-29 10:00,-3,55,2.2,4,8,0.74
2023-01-29 11:00,-1,55,2.5,3,18,1.15
2023-01-29 12:00,1,50,2.7,1,20,1.86
2023-01-29 13:00,3,50,3.2,3,26,2.1
2023-01-29 14:00,4,40,4.7,3,26,1.68
2023-01-29 15:00,5,40,5.1,3,16,1.41
2023-01-29 16:00,5,45,4,1,9,0.78
2023-01-29 17:00,4,50,2.5,3,3,0.32
2023-01-29 18:00,2,65,1.8,3,0,0.05
2023-01-29 19:00,1,70,2.2,3,0,0
2023-01-29 20:00,1,65,2,1,0,0
2023-01-29 21:00,0,60,2.2,1,0,0
2023-01-29 22:00,-1,65,2.5,1,0,0
2023-01-29 23:00,-2,60,2.7,1,0,0
2023-01-30 0:00,-2,65,3.3,1,0,0
2023-01-30 1:00,-3,65,3,1,0,0
2023-01-30 2:00,-3,60,2.9,1,0,0
2023-01-30 3:00,-4,60,2.6,1,0,0
2023-01-30 4:00,-4,60,2.5,1,0,0
2023-01-30 5:00,-5,60,2.1,1,0,0
2023-01-30 6:00,-5,60,2,1,0,0
2023-01-30 7:00,-5,60,1.9,1,0,0
2023-01-30 8:00,-5,60,1.9,1,0,0.01
2023-01-30 9:00,-4,55,2.4,1,3,0.39
2023-01-30 10:00,-2,45,2.5,1,15,1.05
2023-01-30 11:00,-1,40,2.7,1,22,1.62
2023-01-30 12:00,1,35,2.9,1,27,2
2023-01-30 13:00,2,30,3,1,29,2.19
2023-01-30 14:00,3,30,3,1,28,2.17
2023-01-30 15:00,3,30,2.7,1,25,1.4
2023-01-30 16:00,3,30,2.3,1,19,1.29
2023-01-30 17:00,3,40,1.5,1,12,0.77
2023-01-30 18:00,1,55,1.5,1,1,0.17
2023-01-30 19:00,0,65,1.1,1,0,0
2023-01-30 20:00,-1,70,0.8,1,0,0
2023-01-30 21:00,-1,70,0.6,1,0,0
2023-01-30 22:00,-2,75,0.5,1,0,0
2023-01-30 23:00,-3,75,0.7,1,0,0
2023-01-31 0:00,-2,75,0.9,1,0,0
2023-01-31 1:00,-2,80,1.1,1,0,0
2023-01-31 2:00,-3,80,1.2,1,0,0
2023-01-31 3:00,-3,80,1.4,1,0,0
2023-01-31 4:00,-3,75,1.4,1,0,0
2023-01-31 5:00,-3,75,1.6,1,0,0
2023-01-31 6:00,-3,75,1.6,1,0,0
2023-01-31 7:00,-3,75,1.8,1,0,0
2023-01-31 8:00,-3,75,1.8,1,0,0.01
2023-01-31 9:00,-1,65,2.1,1,4,0.34
2023-01-31 10:00,2,55,2.5,3,12,0.95
2023-01-31 11:00,3,50,2.9,4,20,1.47
2023-01-31 12:00,5,45,3.1,4,21,1.71
2023-01-31 13:00,6,45,3.3,4,13,1.91
2023-01-31 14:00,7,50,3.3,4,20,1.87
2023-01-31 15:00,7,55,3.1,4,21,1.48
2023-01-31 16:00,7,60,2.9,4,13,1.16
2023-01-31 17:00,7,65,2.3,4,8,0.58
2023-01-31 18:00,5,75,2,4,0,0.13
2023-01-31 19:00,4,85,2,3,0,0
2023-01-31 20:00,3,85,1.7,1,0,0
2023-01-31 21:00,3,85,1.4,1,0,0
2023-01-31 22:00,2,90,1.2,1,0,0
2023-01-31 23:00,2,90,1.5,1,0,0
2023-02-01 0:00,3,90,2.3,3,0,0
2023-02-01 1:00,2,95,2.3,3,0,0
2023-02-01 2:00,2,95,2.1,3,0,0
2023-02-01 3:00,1,90,1.9,3,0,0
2023-02-01 4:00,1,90,1.8,1,0,0
2023-02-01 5:00,1,90,1.5,1,0,0
2023-02-01 6:00,0,90,1.4,1,0,0
2023-02-01 7:00,0,90,1.4,1,0,0
2023-02-01 8:00,0,90,1.7,1,0,0.01
2023-02-01 9:00,1,80,2.6,1,3,0.22
2023-02-01 10:00,2,60,3.3,1,13,0.81
2023-02-01 11:00,3,50,3.6,1,17,1.43
2023-02-01 12:00,4,45,4,1,25,1.87
2023-02-01 13:00,4,40,4.6,1,26,2.07
2023-02-01 14:00,3,40,4.7,1,26,2.05
2023-02-01 15:00,3,35,4.5,1,20,1.92
2023-02-01 16:00,3,35,4.2,1,18,1.39
2023-02-01 17:00,2,35,3.6,1,11,0.78
2023-02-01 18:00,0,45,2.5,1,3,0.19
2023-02-01 19:00,-1,45,3,1,0,0
2023-02-01 20:00,-2,50,3.3,1,0,0
2023-02-01 21:00,-2,50,3.1,1,0,0
2023-02-01 22:00,-3,50,3.1,1,0,0
2023-02-01 23:00,-3,50,3.3,1,0,0
2023-02-02 0:00,-3,60,2.7,1,0,0
2023-02-02 1:00,-3,60,2.7,1,0,0
2023-02-02 2:00,-3,60,2.7,1,0,0
2023-02-02 3:00,-4,60,2.6,1,0,0
2023-02-02 4:00,-4,60,2.3,1,0,0
2023-02-02 5:00,-4,60,2.1,1,0,0
2023-02-02 6:00,-5,60,2,1,0,0
2023-02-02 7:00,-5,60,2.1,1,0,0
2023-02-02 8:00,-5,55,2.1,1,0,0.01
2023-02-02 9:00,-4,50,2.2,1,3,0.36
2023-02-02 10:00,-3,45,2.1,1,11,0.88
2023-02-02 11:00,-1,40,2.2,3,16,1.38
2023-02-02 12:00,0,30,2.4,3,17,1.56
2023-02-02 13:00,1,25,2.6,3,16,1.56
2023-02-02 14:00,1,25,2.5,3,16,1.18
2023-02-02 15:00,2,25,2.4,3,14,1.18
2023-02-02 16:00,2,20,2.3,3,9,1.06
2023-02-02 17:00,2,25,1.9,3,9,0.66
2023-02-02 18:00,0,35,1.1,3,1,0.13
2023-02-02 19:00,-1,40,1.2,3,0,0
2023-02-02 20:00,-2,40,1.6,3,0,0
2023-02-02 21:00,-2,40,1.8,3,0,0
2023-02-02 22:00,-3,40,1.8,3,0,0
2023-02-02 23:00,-3,40,1.7,3,0,0
2023-02-03 0:00,-3,45,1.9,3,0,0
2023-02-03 1:00,-4,50,1.8,3,0,0
2023-02-03 2:00,-4,50,1.3,3,0,0
2023-02-03 3:00,-4,50,1.1,3,0,0
2023-02-03 4:00,-4,50,1,3,0,0
2023-02-03 5:00,-4,50,1,3,0,0
2023-02-03 6:00,-4,55,1.2,3,0,0
2023-02-03 7:00,-4,55,1.2,3,0,0
2023-02-03 8:00,-4,60,1.3,3,0,0.01
2023-02-03 9:00,-3,45,1.5,3,2,0.2
2023-02-03 10:00,-2,40,1.6,3,10,0.72
2023-02-03 11:00,0,30,2.1,3,13,1.24
2023-02-03 12:00,1,30,2.5,3,24,1.49
2023-02-03 13:00,2,25,2.6,3,26,2.08
2023-02-03 14:00,3,25,2.7,3,28,2.11
2023-02-03 15:00,3,25,2.7,3,24,1.91
2023-02-03 16:00,3,25,2.7,1,19,1.47
2023-02-03 17:00,2,30,2.1,1,12,0.85
2023-02-03 18:00,0,45,1.3,1,2,0.21
2023-02-03 19:00,-1,55,1.1,1,0,0
2023-02-03 20:00,-1,60,1.2,1,0,0
2023-02-03 21:00,-1,65,1.4,1,0,0
2023-02-03 22:00,-2,65,1.6,1,0,0
2023-02-03 23:00,-2,60,1.6,1,0,0
2023-02-04 0:00,-2,55,1.2,1,0,0
2023-02-04 1:00,-3,55,1.3,1,0,0
2023-02-04 2:00,-3,50,1.3,1,0,0
2023-02-04 3:00,-4,50,1.2,1,0,0
2023-02-04 4:00,-4,55,1.1,1,0,0
2023-02-04 5:00,-4,60,0.9,1,0,0
2023-02-04 6:00,-4,70,0.6,1,0,0
2023-02-04 7:00,-4,65,0.3,1,0,0
2023-02-04 8:00,-4,60,0.2,1,0,0.01
2023-02-04 9:00,-2,55,0.4,3,2,0.25
2023-02-04 10:00,0,50,0.9,1,9,0.87
2023-02-04 11:00,2,50,1.5,1,18,1.3
2023-02-04 12:00,4,45,2.2,1,22,1.86
2023-02-04 13:00,5,40,2.9,1,26,2.13
2023-02-04 14:00,5,35,3.1,1,27,1.82
2023-02-04 15:00,5,35,3,1,22,1.92
2023-02-04 16:00,5,35,2.8,1,19,1.29
2023-02-04 17:00,5,45,1.9,1,10,0.75
2023-02-04 18:00,2,60,1.3,1,1,0.18
2023-02-04 19:00,1,75,1.4,1,0,0
2023-02-04 20:00,0,75,1.3,1,0,0
2023-02-04 21:00,0,80,1.1,1,0,0
2023-02-04 22:00,0,80,1.1,1,0,0
2023-02-04 23:00,-1,80,1.1,1,0,0
2023-02-05 0:00,-1,85,0.9,1,0,0
2023-02-05 1:00,-2,85,0.8,1,0,0
2023-02-05 2:00,-2,80,0.7,1,0,0
2023-02-05 3:00,-2,85,0.7,1,0,0
2023-02-05 4:00,-3,85,0.7,1,0,0
2023-02-05 5:00,-3,85,0.7,1,0,0
2023-02-05 6:00,-3,85,0.6,1,0,0
2023-02-05 7:00,-3,85,0.6,1,0,0
2023-02-05 8:00,-3,85,0.7,1,0,0.01
2023-02-05 9:00,0,70,0.9,1,3,0.31
2023-02-05 10:00,2,55,1.1,1,9,0.88
2023-02-05 11:00,4,45,1.3,1,17,1.48
2023-02-05 12:00,5,45,1.5,1,23,1.87
2023-02-05 13:00,6,45,1.8,1,17,2
2023-02-05 14:00,7,40,2.1,1,17,1.58
2023-02-05 15:00,7,45,2.2,1,15,1.5
2023-02-05 16:00,7,45,2.1,1,10,1.27
2023-02-05 17:00,7,55,1,1,8,0.74
2023-02-05 18:00,4,70,1.1,1,1,0.15
2023-02-05 19:00,3,80,0.9,1,0,0
2023-02-05 20:00,2,80,1.1,1,0,0
2023-02-05 21:00,1,80,1.3,1,0,0
2023-02-05 22:00,1,85,1.2,3,0,0
2023-02-05 23:00,0,85,1.1,1,0,0
2023-02-06 0:00,0,85,1.1,1,0,0
2023-02-06 1:00,0,85,1,1,0,0
2023-02-06 2:00,-1,90,0.9,1,0,0
2023-02-06 3:00,-1,90,1,1,0,0
2023-02-06 4:00,-1,90,1,1,0,0
2023-02-06 5:00,-1,90,0.9,1,0,0
2023-02-06 6:00,-1,90,0.9,1,0,0
2023-02-06 7:00,-1,90,0.9,1,0,0
2023-02-06 8:00,-1,90,1,1,0,0.02
2023-02-06 9:00,2,75,1.2,1,4,0.36
2023-02-06 10:00,4,65,1.2,1,10,0.99
2023-02-06 11:00,6,55,1.1,1,18,1.45
2023-02-06 12:00,7,50,0.8,1,21,1.8
2023-02-06 13:00,8,45,0.4,1,25,2.08
2023-02-06 14:00,9,45,0.8,1,20,1.67
2023-02-06 15:00,9,45,1.1,1,14,1.21
2023-02-06 16:00,9,45,1.1,1,10,0.84
2023-02-06 17:00,9,50,1.2,1,6,0.47
2023-02-06 18:00,6,70,1.4,1,1,0.12
2023-02-06 19:00,4,75,1.4,1,0,0
2023-02-06 20:00,3,75,1.6,1,0,0
2023-02-06 21:00,3,80,1.6,1,0,0
2023-02-06 22:00,2,85,1.5,1,0,0
2023-02-06 23:00,1,85,1.6,1,0,0
2023-02-07 0:00,1,85,1.2,3,0,0
2023-02-07 1:00,1,90,1.1,3,0,0
2023-02-07 2:00,1,90,1.1,3,0,0
2023-02-07 3:00,1,85,1.1,3,0,0
2023-02-07 4:00,1,85,1.1,3,0,0
2023-02-07 5:00,0,85,1.2,3,0,0
2023-02-07 6:00,0,85,1.1,3,0,0
2023-02-07 7:00,1,85,1.1,3,0,0
2023-02-07 8:00,0,85,0.9,3,0,0.02
2023-02-07 9:00,3,75,1.3,3,4,0.35
2023-02-07 10:00,5,65,1.2,3,8,0.96
2023-02-07 11:00,7,55,1.3,3,12,1.22
2023-02-07 12:00,8,55,1.6,3,15,1.31
2023-02-07 13:00,9,50,1.9,3,14,1.32
2023-02-07 14:00,9,50,1.9,4,14,1.25
2023-02-07 15:00,10,50,1.9,1,13,1.01
2023-02-07 16:00,10,45,1.9,1,11,0.94
2023-02-07 17:00,10,50,1.6,1,8,0.68
2023-02-07 18:00,7,70,1.7,1,2,0.21
2023-02-07 19:00,5,75,1.4,1,0,0
2023-02-07 20:00,4,75,1.3,1,0,0
2023-02-07 21:00,3,80,1.4,1,0,0
2023-02-07 22:00,2,80,1.3,1,0,0
2023-02-07 23:00,1,80,1.2,1,0,0
2023-02-08 0:00,1,80,1,1,0,0
2023-02-08 1:00,0,80,1,1,0,0
2023-02-08 2:00,0,80,1,1,0,0
2023-02-08 3:00,0,80,1.1,1,0,0
2023-02-08 4:00,-1,80,1,1,0,0
2023-02-08 5:00,-1,80,0.9,1,0,0
2023-02-08 6:00,-1,85,1,1,0,0
2023-02-08 7:00,-1,80,1.1,1,0,0
2023-02-08 8:00,-1,80,1.3,1,0,0.01
2023-02-08 9:00,1,60,1.8,1,3,0.2
2023-02-08 10:00,3,45,2.2,1,13,0.6
2023-02-08 11:00,4,35,2.5,1,20,1.62
2023-02-08 12:00,5,35,2.7,1,26,2.02
2023-02-08 13:00,6,35,2.8,1,28,2.22
2023-02-08 14:00,7,30,2.8,1,27,2.18
2023-02-08 15:00,7,30,2.9,1,25,1.93
2023-02-08 16:00,7,30,2.7,1,18,1.44
2023-02-08 17:00,7,35,1.9,1,10,0.84
2023-02-08 18:00,4,50,1.5,1,3,0.23
2023-02-08 19:00,3,60,1.4,1,0,0
2023-02-08 20:00,2,55,1.8,1,0,0
2023-02-08 21:00,1,50,1.8,1,0,0
2023-02-08 22:00,0,50,1.6,1,0,0
2023-02-08 23:00,0,50,1.4,1,0,0
2023-02-09 0:00,-1,55,1.3,1,0,0
2023-02-09 1:00,-2,60,1.1,3,0,0
2023-02-09 2:00,-2,65,0.9,3,0,0
2023-02-09 3:00,-2,65,1,3,0,0
2023-02-09 4:00,-2,65,1,3,0,0
2023-02-09 5:00,-2,65,0.9,3,0,0
2023-02-09 6:00,-2,65,0.9,3,0,0
2023-02-09 7:00,-2,70,1,3,0,0
2023-02-09 8:00,-2,70,1.1,3,0,0.03
2023-02-09 9:00,0,50,2.1,3,6,0.48
2023-02-09 10:00,3,45,2.1,3,13,1.09
2023-02-09 11:00,4,35,2.2,3,19,1.62
2023-02-09 12:00,6,35,2.3,3,22,1.8
2023-02-09 13:00,7,35,2.6,3,27,2.29
2023-02-09 14:00,7,40,2.4,3,25,2.08
2023-02-09 15:00,8,40,2.2,3,15,1.45
2023-02-09 16:00,9,40,1.8,3,12,0.88
2023-02-09 17:00,9,50,1.4,3,5,0.41
2023-02-09 18:00,7,55,1.8,3,1,0.08
2023-02-09 19:00,6,60,1.7,4,0,0
2023-02-09 20:00,5,60,1.7,4,0,0
2023-02-09 21:00,5,60,2.2,4,0,0
2023-02-09 22:00,4,65,2.6,4,0,0
2023-02-09 23:00,4,65,2.1,4,0,0
2023-02-10 0:00,4,65,2.9,4,0,0
2023-02-10 1:00,4,70,2.6,4,0,0
2023-02-10 2:00,3,75,2.4,4,0,0
2023-02-10 3:00,3,75,1.9,4,0,0
2023-02-10 4:00,3,80,1.5,4,0,0
2023-02-10 5:00,2,85,1.4,4,0,0
2023-02-10 6:00,2,85,1.4,4,0,0
2023-02-10 7:00,2,90,1.3,4,0,0
2023-02-10 8:00,2,90,1.2,4,0,0
2023-02-10 9:00,3,85,1.2,4,1,0.17
2023-02-10 10:00,6,75,1.1,4,3,0.47
2023-02-10 11:00,7,65,1,4,8,1
2023-02-10 12:00,9,60,1.1,4,11,0.76
2023-02-10 13:00,10,55,1.2,4,8,0.43
2023-02-10 14:00,10,50,1.4,4,9,0.7
2023-02-10 15:00,11,50,1.8,4,18,0.98
2023-02-10 16:00,11,50,2.1,4,17,0.97
2023-02-10 17:00,10,55,2.2,3,10,0.48
2023-02-10 18:00,8,65,1.8,1,2,0.18
2023-02-10 19:00,7,75,1.9,1,0,0
2023-02-10 20:00,5,80,1.7,1,0,0
2023-02-10 21:00,4,85,1.4,1,0,0
2023-02-10 22:00,3,85,1.2,1,0,0
2023-02-10 23:00,2,90,1.2,1,0,0
2023-02-11 0:00,1,85,0.9,1,0,0
2023-02-11 1:00,0,85,1.2,1,0,0
2023-02-11 2:00,0,90,0.8,1,0,0
2023-02-11 3:00,0,90,0.3,1,0,0
2023-02-11 4:00,0,90,0.3,1,0,0
2023-02-11 5:00,-1,90,0.7,1,0,0
2023-02-11 6:00,-1,90,0.7,1,0,0
2023-02-11 7:00,-1,90,0.5,1,0,0
2023-02-11 8:00,0,90,0.2,1,0,0.01
2023-02-11 9:00,1,80,0.5,1,4,0.21
2023-02-11 10:00,3,75,1.1,1,11,0.51
2023-02-11 11:00,5,65,0.9,3,16,0.9
2023-02-11 12:00,6,60,1.2,3,14,2.01
2023-02-11 13:00,7,60,1,3,25,1.84
2023-02-11 14:00,8,60,0.6,3,21,1.43
2023-02-11 15:00,8,60,0.9,3,16,1.15
2023-02-11 16:00,8,55,0.9,3,11,1.14
2023-02-11 17:00,9,65,1,3,7,0.6
2023-02-11 18:00,7,70,1.2,3,3,0.24
2023-02-11 19:00,6,75,1,3,0,0.01
2023-02-11 20:00,4,80,0.9,3,0,0
2023-02-11 21:00,3,80,1.1,1,0,0
2023-02-11 22:00,2,85,1.1,1,0,0
2023-02-11 23:00,1,85,1.1,1,0,0
2023-02-12 0:00,0,85,1.1,1,0,0
2023-02-12 1:00,0,90,1.2,1,0,0
2023-02-12 2:00,0,90,1.4,1,0,0
2023-02-12 3:00,0,90,1,1,0,0
2023-02-12 4:00,-1,90,1.1,1,0,0
2023-02-12 5:00,-1,90,1.2,1,0,0
2023-02-12 6:00,-1,90,1.1,1,0,0
2023-02-12 7:00,-1,90,1.1,1,0,0
2023-02-12 8:00,-1,90,0.6,1,0,0.02
2023-02-12 9:00,2,80,1.3,4,3,0.24
2023-02-12 10:00,4,65,1.8,3,6,0.56
2023-02-12 11:00,6,60,2.1,1,9,0.81
2023-02-12 12:00,7,60,0.7,3,15,1.37
2023-02-12 13:00,8,55,1.4,3,15,1.34
2023-02-12 14:00,9,55,1.1,3,20,1.57
2023-02-12 15:00,9,55,1.5,4,13,1.18
2023-02-12 16:00,9,55,1.4,3,10,0.83
2023-02-12 17:00,10,60,1.2,3,3,0.31
2023-02-12 18:00,8,70,1.5,3,0,0.06
2023-02-12 19:00,7,75,1.7,3,0,0
2023-02-12 20:00,6,75,1.6,4,0,0
2023-02-12 21:00,6,80,1.9,4,0,0
2023-02-12 22:00,5,80,1.8,3,0,0
2023-02-12 23:00,4,80,1.6,3,0,0
2023-02-13 0:00,3,80,1.6,3,0,0
2023-02-13 1:00,2,85,1.4,3,0,0
2023-02-13 2:00,2,90,1.2,4,0,0
2023-02-13 3:00,3,85,1.5,4,0,0
2023-02-13 4:00,3,85,1.6,3,0,0
2023-02-13 5:00,3,85,1.3,4,0,0
2023-02-13 6:00,3,85,1.3,3,0,0
2023-02-13 7:00,3,85,1.5,4,0,0.02
2023-02-13 8:00,3,85,1.7,3,0,0.21
2023-02-13 9:00,4,80,1.9,3,2,0.52
2023-02-13 10:00,6,70,1.8,3,6,0.7
2023-02-13 11:00,7,60,1.6,4,8,0.89
2023-02-13 12:00,9,55,1.4,4,11,1.13
2023-02-13 13:00,9,50,1.9,4,12,1.14
2023-02-13 14:00,10,50,2.3,4,7,0.71
2023-02-13 15:00,10,50,2.6,4,6,0.95
2023-02-13 16:00,10,45,2.4,4,9,0.48
2023-02-13 17:00,9,50,2.3,4,6,0.19
2023-02-13 18:00,8,60,1.6,4,0,0
2023-02-13 19:00,6,65,1.9,4,0,0
2023-02-13 20:00,5,65,2,4,0,0
2023-02-13 21:00,4,70,1.9,4,0,0
2023-02-13 22:00,3,80,1.6,4,0,0
2023-02-13 23:00,2,80,1.2,3,0,0
2023-02-14 0:00,1,80,1.3,1,0,0
2023-02-14 1:00,1,85,1.2,1,0,0
2023-02-14 2:00,0,85,1.2,1,0,0
2023-02-14 3:00,-1,85,1.4,1,0,0
2023-02-14 4:00,-1,85,1.7,1,0,0
2023-02-14 5:00,-2,80,1.8,1,0,0
2023-02-14 6:00,-2,75,1.8,1,0,0
2023-02-14 7:00,-2,75,2,1,0,0.04
2023-02-14 8:00,-2,70,2.1,1,1,0.53
2023-02-14 9:00,-1,60,2.4,1,7,1.21
2023-02-14 10:00,1,50,2.5,1,14,1.83
2023-02-14 11:00,2,45,2.8,1,22,2.2
